Record Length,20480
Sample Interval,CH1:0.0000200000016
Vertical Units,CH1:V,,
Vertical Scale,CH1:5.00,,
Vertical Offset,CH1:0.20000,,
Horizontal Units,s,,
Horizontal Scale,0.0250000000,,
Model Number,SDS1102CN,,
Serial Number,NEU00004121018,,
Software Version,3.01.01.31R17,,

Source,CH1
Second,Volt
 0.08492000625,0.20000,
 0.08494000625,0.00,
 0.08496000625,0.00,
 0.08498000625,0.00,
 0.08500000000,0.00,
 0.08502000000,0.00,
 0.08504000000,0.00,
 0.08506000000,0.00,
 0.08508000000,0.00,
 0.08510000000,0.00,
 0.08512000000,0.00,
 0.08514000000,0.00,
 0.08516000000,0.00,
 0.08518000000,0.00,
 0.08520000625,0.00,
 0.08522000000,0.00,
 0.08524000000,0.00,
 0.08526000625,0.00,
 0.08528000000,0.00,
 0.08530000000,0.00,
 0.08532000625,0.00,
 0.08534000000,0.00,
 0.08536000000,0.00,
 0.08538000000,0.00,
 0.08540000000,0.00,
 0.08542000000,0.00,
 0.08544000000,0.00,
 0.08546000000,-0.20000,
 0.08548000625,0.00,
 0.08550000000,0.00,
 0.08552000000,0.00,
 0.08554000625,0.00,
 0.08556000000,0.00,
 0.08558000000,0.00,
 0.08560000625,0.00,
 0.08562000000,0.00,
 0.08564000000,0.00,
 0.08566000625,-0.20000,
 0.08568000000,0.00,
 0.08570000000,0.00,
 0.08572000000,0.00,
 0.08574000000,0.00,
 0.08576000000,0.00,
 0.08578000000,-0.20000,
 0.08580000000,0.00,
 0.08582000625,0.00,
 0.08584000000,0.00,
 0.08586000000,0.00,
 0.08588000625,0.00,
 0.08590000000,-0.20000,
 0.08592000000,0.00,
 0.08594000625,0.00,
 0.08596000000,0.00,
 0.08598000000,-0.20000,
 0.08600000000,-0.20000,
 0.08602000000,0.20000,
 0.08604000625,0.00,
 0.08606000000,0.00,
 0.08608000000,0.00,
 0.08610000625,0.00,
 0.08612000000,-0.20000,
 0.08614000000,0.00,
 0.08616000625,0.00,
 0.08618000000,0.00,
 0.08620000625,0.00,
 0.08622000625,0.00,
 0.08624000000,0.00,
 0.08626000625,-0.20000,
 0.08628000625,-0.20000,
 0.08630000000,0.00,
 0.08632000625,0.00,
 0.08634000000,0.00,
 0.08636000000,0.00,
 0.08638000625,0.00,
 0.08640000000,0.00,
 0.08642000000,0.00,
 0.08644000625,-0.20000,
 0.08646000000,0.00,
 0.08648000625,0.00,
 0.08650000625,0.00,
 0.08652000000,0.00,
 0.08654000625,0.00,
 0.08656000625,0.00,
 0.08658000000,0.00,
 0.08660000625,0.00,
 0.08662000000,0.00,
 0.08664000000,0.00,
 0.08666000625,0.00,
 0.08668000000,0.00,
 0.08670000000,0.00,
 0.08672000625,0.00,
 0.08674000000,0.20000,
 0.08676000000,0.00,
 0.08678000625,0.00,
 0.08680000000,0.00,
 0.08682000625,0.00,
 0.08684000625,-0.20000,
 0.08686000000,0.00,
 0.08688000625,0.20000,
 0.08690000625,-0.20000,
 0.08692000000,0.00,
 0.08694000625,0.00,
 0.08696000000,0.00,
 0.08698000000,0.00,
 0.08700000625,0.00,
 0.08702000000,0.00,
 0.08704000625,0.00,
 0.08706000625,0.00,
 0.08708000000,0.00,
 0.08710000625,-0.20000,
 0.08712000625,0.00,
 0.08714000000,-0.20000,
 0.08716000625,0.00,
 0.08718000625,0.00,
 0.08720000625,0.00,
 0.08722000625,0.00,
 0.08724000000,0.00,
 0.08726000625,0.00,
 0.08728000625,0.00,
 0.08730000000,-0.20000,
 0.08732000625,0.00,
 0.08734000625,0.00,
 0.08736000000,0.20000,
 0.08738000625,0.00,
 0.08740000625,0.00,
 0.08742000000,0.00,
 0.08744000625,0.00,
 0.08746000625,-0.20000,
 0.08748000625,0.00,
 0.08750000625,0.00,
 0.08752000625,0.00,
 0.08754000625,0.00,
 0.08756000625,0.00,
 0.08758000000,-0.20000,
 0.08760000625,0.00,
 0.08762000625,0.00,
 0.08764000000,0.00,
 0.08766000625,0.00,
 0.08768000625,0.00,
 0.08770000000,0.00,
 0.08772000625,0.00,
 0.08774000625,0.00,
 0.08776000000,0.00,
 0.08778000625,0.00,
 0.08780000625,0.00,
 0.08782000625,0.00,
 0.08784000625,0.00,
 0.08786000000,0.00,
 0.08788000625,0.00,
 0.08790000625,-0.20000,
 0.08792000000,0.00,
 0.08794000625,-0.20000,
 0.08796000625,-0.20000,
 0.08798000000,0.00,
 0.08800000625,0.00,
 0.08802000625,0.00,
 0.08804000625,-0.20000,
 0.08806000625,0.00,
 0.08808000625,0.00,
 0.08810000625,-0.20000,
 0.08812000625,0.00,
 0.08814000625,0.00,
 0.08816000625,0.00,
 0.08818000625,0.20000,
 0.08820001250,0.00,
 0.08822000625,-0.20000,
 0.08824000625,0.00,
 0.08826001250,0.00,
 0.08828000625,0.00,
 0.08830000625,0.00,
 0.08832001250,0.00,
 0.08834000625,0.00,
 0.08836000625,0.00,
 0.08838000625,0.20000,
 0.08840000625,0.00,
 0.08842000625,0.00,
 0.08844000625,-0.20000,
 0.08846000625,0.00,
 0.08848001250,0.00,
 0.08850000625,-0.20000,
 0.08852000625,0.00,
 0.08854001250,0.00,
 0.08856000625,0.00,
 0.08858000625,0.00,
 0.08860001250,0.00,
 0.08862000625,0.00,
 0.08864000625,0.00,
 0.08866000625,0.00,
 0.08868000625,0.00,
 0.08870000625,0.00,
 0.08872000625,0.00,
 0.08874000625,0.00,
 0.08876000625,0.00,
 0.08878000625,0.00,
 0.08880000625,0.00,
 0.08882001250,0.00,
 0.08884000625,0.00,
 0.08886000625,0.00,
 0.08888001250,0.00,
 0.08890000625,0.00,
 0.08892000625,0.00,
 0.08894001250,0.00,
 0.08896000625,0.00,
 0.08898000625,0.00,
 0.08900000000,0.00,
 0.08902000000,0.00,
 0.08904000625,0.00,
 0.08906000000,0.00,
 0.08908000000,0.20000,
 0.08910000625,0.00,
 0.08912000000,0.00,
 0.08914000000,0.00,
 0.08916000000,0.00,
 0.08918000000,0.00,
 0.08920000625,0.00,
 0.08922000000,0.00,
 0.08924000000,0.00,
 0.08926000625,0.00,
 0.08928000000,0.00,
 0.08930000000,0.00,
 0.08932000625,0.00,
 0.08934000000,0.00,
 0.08936000000,0.00,
 0.08938000625,0.00,
 0.08940000000,0.00,
 0.08942000000,0.00,
 0.08944000000,-0.20000,
 0.08946000000,0.00,
 0.08948000625,0.00,
 0.08950000000,0.00,
 0.08952000000,0.00,
 0.08954000625,0.00,
 0.08956000000,0.00,
 0.08958000000,0.00,
 0.08960000625,0.00,
 0.08962000000,0.00,
 0.08964000000,0.00,
 0.08966000625,0.00,
 0.08968000000,-0.20000,
 0.08970000000,0.00,
 0.08972000625,0.00,
 0.08974000000,-0.20000,
 0.08976000000,0.00,
 0.08978000000,0.00,
 0.08980000000,0.00,
 0.08982000625,0.00,
 0.08984000000,0.00,
 0.08986000000,0.00,
 0.08988000625,0.00,
 0.08990000000,0.00,
 0.08992000000,0.00,
 0.08994000625,0.00,
 0.08996000000,0.00,
 0.08998000000,0.00,
 0.09000000625,0.00,
 0.09002000000,0.00,
 0.09004000625,0.00,
 0.09006000000,0.00,
 0.09008000000,0.00,
 0.09010000625,0.00,
 0.09012000000,0.00,
 0.09014000000,0.00,
 0.09016000625,0.00,
 0.09018000000,0.00,
 0.09020000625,0.00,
 0.09022000625,0.20000,
 0.09024000000,0.20000,
 0.09026000625,0.00,
 0.09028000625,0.00,
 0.09030000000,0.00,
 0.09032000625,0.00,
 0.09034000625,0.00,
 0.09036000000,0.00,
 0.09038000625,0.00,
 0.09040000000,0.00,
 0.09042000000,0.00,
 0.09044000625,0.00,
 0.09046000000,0.00,
 0.09048000625,0.00,
 0.09050000625,0.00,
 0.09052000000,0.20000,
 0.09054000625,0.00,
 0.09056000625,0.00,
 0.09058000000,0.00,
 0.09060000625,0.20000,
 0.09062000625,0.00,
 0.09064000000,0.00,
 0.09066000625,0.00,
 0.09068000625,0.00,
 0.09070000000,0.00,
 0.09072000625,0.00,
 0.09074000000,0.00,
 0.09076000000,0.00,
 0.09078000625,0.00,
 0.09080000000,-0.20000,
 0.09082000625,0.00,
 0.09084000625,0.00,
 0.09086000000,0.00,
 0.09088000625,0.00,
 0.09090000625,0.00,
 0.09092000000,0.00,
 0.09094000625,0.00,
 0.09096000625,0.00,
 0.09098000000,0.00,
 0.09100000625,0.00,
 0.09102000000,0.00,
 0.09104000625,0.00,
 0.09106000625,0.00,
 0.09108000000,0.00,
 0.09110000625,0.00,
 0.09112000625,0.00,
 0.09114000000,0.00,
 0.09116000625,-0.20000,
 0.09118000625,0.00,
 0.09120000625,0.00,
 0.09122000625,0.00,
 0.09124000625,0.00,
 0.09126000625,0.00,
 0.09128000625,0.00,
 0.09130000625,0.20000,
 0.09132000625,-0.20000,
 0.09134000625,0.00,
 0.09136000000,-0.20000,
 0.09138000625,0.00,
 0.09140000625,0.00,
 0.09142000000,0.00,
 0.09144000625,0.00,
 0.09146000625,0.00,
 0.09148000625,0.00,
 0.09150000625,0.00,
 0.09152000625,0.00,
 0.09154000625,0.00,
 0.09156000625,0.00,
 0.09158000625,0.00,
 0.09160000625,0.00,
 0.09162000625,0.00,
 0.09164000000,0.00,
 0.09166000625,0.00,
 0.09168000625,0.00,
 0.09170000000,0.00,
 0.09172000625,0.00,
 0.09174000625,0.00,
 0.09176000000,0.00,
 0.09178000625,0.00,
 0.09180000625,0.00,
 0.09182000625,0.00,
 0.09184000625,0.00,
 0.09186000625,0.00,
 0.09188000625,0.00,
 0.09190000625,-0.20000,
 0.09192000625,0.00,
 0.09194000625,0.00,
 0.09196000625,0.00,
 0.09198000000,-0.20000,
 0.09200000625,0.00,
 0.09202000625,-0.20000,
 0.09204001250,0.00,
 0.09206000625,0.00,
 0.09208000625,0.00,
 0.09210000625,0.00,
 0.09212000625,0.00,
 0.09214000625,0.00,
 0.09216000625,0.00,
 0.09218000625,0.00,
 0.09220001250,0.00,
 0.09222000625,0.00,
 0.09224000625,0.00,
 0.09226001250,0.00,
 0.09228000625,0.00,
 0.09230000625,0.00,
 0.09232001250,0.00,
 0.09234000625,0.00,
 0.09236000625,-0.20000,
 0.09238001250,-0.20000,
 0.09240000625,0.00,
 0.09242000625,0.00,
 0.09244000625,0.00,
 0.09246000625,0.00,
 0.09248001250,0.00,
 0.09250000625,0.00,
 0.09252000625,0.00,
 0.09254001250,0.00,
 0.09256000625,0.00,
 0.09258000625,0.00,
 0.09260001250,0.00,
 0.09262000625,0.00,
 0.09264000625,-0.20000,
 0.09266001250,0.00,
 0.09268000625,0.00,
 0.09270000625,0.00,
 0.09272001250,0.00,
 0.09274000625,0.00,
 0.09276000625,0.00,
 0.09278000625,0.00,
 0.09280000625,0.00,
 0.09282001250,0.00,
 0.09284000625,-0.20000,
 0.09286000625,0.00,
 0.09288001250,0.00,
 0.09290000625,0.00,
 0.09292000625,0.00,
 0.09294001250,0.00,
 0.09296000625,0.00,
 0.09298000625,-0.20000,
 0.09300000000,0.00,
 0.09302000000,0.00,
 0.09304000625,0.00,
 0.09306000000,0.00,
 0.09308000000,0.00,
 0.09310000625,0.00,
 0.09312000000,0.00,
 0.09314000000,0.00,
 0.09316000625,0.00,
 0.09318000000,0.00,
 0.09320000625,0.00,
 0.09322000000,0.00,
 0.09324000000,0.00,
 0.09326000625,0.00,
 0.09328000000,0.00,
 0.09330000000,0.00,
 0.09332000625,0.00,
 0.09334000000,0.00,
 0.09336000000,0.00,
 0.09338000625,0.00,
 0.09340000000,0.00,
 0.09342000000,0.00,
 0.09344000625,0.00,
 0.09346000000,0.00,
 0.09348000625,0.00,
 0.09350000625,0.00,
 0.09352000000,0.00,
 0.09354000625,-0.20000,
 0.09356000000,0.00,
 0.09358000000,0.00,
 0.09360000625,0.00,
 0.09362000000,0.00,
 0.09364000000,0.00,
 0.09366000625,0.00,
 0.09368000000,0.00,
 0.09370000000,-0.20000,
 0.09372000625,0.00,
 0.09374000000,0.00,
 0.09376000000,0.00,
 0.09378000625,0.00,
 0.09380000000,0.20000,
 0.09382000625,0.00,
 0.09384000000,-0.20000,
 0.09386000000,0.20000,
 0.09388000625,0.00,
 0.09390000000,0.00,
 0.09392000000,0.00,
 0.09394000625,0.00,
 0.09396000000,0.00,
 0.09398000000,0.00,
 0.09400000625,0.00,
 0.09402000000,0.00,
 0.09404000625,-0.20000,
 0.09406000625,0.00,
 0.09408000000,0.00,
 0.09410000625,0.00,
 0.09412000625,-0.20000,
 0.09414000000,0.00,
 0.09416000625,-0.20000,
 0.09418000000,0.00,
 0.09420000625,0.00,
 0.09422000625,0.00,
 0.09424000000,0.00,
 0.09426000625,0.00,
 0.09428000625,0.00,
 0.09430000000,0.00,
 0.09432000625,-0.20000,
 0.09434000625,0.00,
 0.09436000000,0.00,
 0.09438000625,0.00,
 0.09440000625,0.00,
 0.09442000000,0.00,
 0.09444000625,0.00,
 0.09446000000,0.00,
 0.09448000625,0.00,
 0.09450000625,0.00,
 0.09452000000,0.00,
 0.09454000625,0.00,
 0.09456000625,0.00,
 0.09458000000,0.00,
 0.09460000625,0.00,
 0.09462000625,0.00,
 0.09464000000,0.00,
 0.09466000625,0.00,
 0.09468000625,0.00,
 0.09470000000,0.00,
 0.09472000625,-0.20000,
 0.09474000625,0.00,
 0.09476000000,0.00,
 0.09478000625,0.00,
 0.09480000000,0.00,
 0.09482000625,0.00,
 0.09484000625,0.00,
 0.09486000000,-0.20000,
 0.09488000625,0.00,
 0.09490000625,0.00,
 0.09492000000,0.00,
 0.09494000625,0.00,
 0.09496000625,0.00,
 0.09498000000,0.00,
 0.09500000625,0.00,
 0.09502000625,0.00,
 0.09504000625,0.00,
 0.09506000625,0.00,
 0.09508000625,0.00,
 0.09510000625,0.00,
 0.09512000625,0.00,
 0.09514000000,0.00,
 0.09516000625,0.00,
 0.09518000625,0.00,
 0.09520001250,0.00,
 0.09522000625,0.00,
 0.09524000625,0.00,
 0.09526000625,0.00,
 0.09528000625,0.00,
 0.09530000625,0.00,
 0.09532000625,0.00,
 0.09534000625,0.00,
 0.09536000625,0.00,
 0.09538000625,0.00,
 0.09540000625,0.00,
 0.09542000000,0.00,
 0.09544000625,0.00,
 0.09546000625,0.00,
 0.09548001250,0.00,
 0.09550000625,0.00,
 0.09552000625,0.00,
 0.09554001250,0.00,
 0.09556000625,0.00,
 0.09558000625,0.00,
 0.09560000625,0.00,
 0.09562000625,0.00,
 0.09564000625,0.00,
 0.09566000625,-0.20000,
 0.09568000625,0.00,
 0.09570000625,-0.20000,
 0.09572000625,0.00,
 0.09574000625,0.00,
 0.09576000000,0.00,
 0.09578000625,-0.20000,
 0.09580000625,0.00,
 0.09582001250,0.00,
 0.09584000625,0.00,
 0.09586000625,-0.20000,
 0.09588000625,-0.20000,
 0.09590000625,0.00,
 0.09592000625,0.00,
 0.09594000625,0.00,
 0.09596000625,0.00,
 0.09598000625,0.00,
 0.09600000625,-0.20000,
 0.09602000625,0.00,
 0.09604001250,0.00,
 0.09606000625,0.00,
 0.09608000625,0.00,
 0.09610001250,0.00,
 0.09612000625,0.00,
 0.09614000625,0.00,
 0.09616001250,0.00,
 0.09618000625,0.00,
 0.09620001250,0.00,
 0.09622000625,0.00,
 0.09624000625,0.00,
 0.09626001250,0.20000,
 0.09628000625,0.00,
 0.09630000625,0.00,
 0.09632001250,0.00,
 0.09634000625,0.00,
 0.09636000625,0.00,
 0.09638001250,0.00,
 0.09640000625,-0.20000,
 0.09642000625,0.00,
 0.09644001250,0.00,
 0.09646000625,0.00,
 0.09648001250,0.00,
 0.09650000625,0.00,
 0.09652000625,0.00,
 0.09654001250,0.00,
 0.09656000625,0.00,
 0.09658000625,0.00,
 0.09660001250,0.00,
 0.09662000625,0.00,
 0.09664000625,0.00,
 0.09666001250,0.00,
 0.09668000625,0.00,
 0.09670000625,0.00,
 0.09672001250,0.00,
 0.09674000625,-0.20000,
 0.09676000625,0.00,
 0.09678001250,0.00,
 0.09680000625,0.00,
 0.09682001250,0.00,
 0.09684000625,0.00,
 0.09686000625,-0.20000,
 0.09688001250,0.00,
 0.09690000625,0.00,
 0.09692000625,0.00,
 0.09694001250,0.00,
 0.09696000625,0.00,
 0.09698000625,0.00,
 0.09700000000,0.00,
 0.09702000000,0.00,
 0.09704000625,0.00,
 0.09706000000,0.00,
 0.09708000000,0.00,
 0.09710000625,0.00,
 0.09712000000,0.00,
 0.09714000000,0.00,
 0.09716000625,0.00,
 0.09718000000,-0.20000,
 0.09720000625,0.00,
 0.09722000625,0.00,
 0.09724000000,0.00,
 0.09726000625,0.00,
 0.09728000625,-0.20000,
 0.09730000000,0.00,
 0.09732000625,0.00,
 0.09734000000,0.00,
 0.09736000000,-0.20000,
 0.09738000625,0.00,
 0.09740000000,0.00,
 0.09742000000,-0.20000,
 0.09744000625,0.00,
 0.09746000000,0.00,
 0.09748000625,0.00,
 0.09750000625,0.00,
 0.09752000000,0.00,
 0.09754000625,0.00,
 0.09756000625,-0.20000,
 0.09758000000,0.00,
 0.09760000625,0.00,
 0.09762000000,0.00,
 0.09764000000,0.00,
 0.09766000625,0.00,
 0.09768000000,0.00,
 0.09770000000,0.00,
 0.09772000625,0.00,
 0.09774000000,0.00,
 0.09776000000,0.00,
 0.09778000625,0.00,
 0.09780000000,0.20000,
 0.09782000625,0.00,
 0.09784000625,0.00,
 0.09786000000,0.00,
 0.09788000625,-0.20000,
 0.09790000625,0.00,
 0.09792000000,0.00,
 0.09794000625,0.00,
 0.09796000000,0.00,
 0.09798000000,-0.20000,
 0.09800000625,0.00,
 0.09802000000,0.00,
 0.09804000625,0.00,
 0.09806000625,0.00,
 0.09808000000,0.00,
 0.09810000625,0.00,
 0.09812000625,0.00,
 0.09814000000,0.00,
 0.09816000625,0.00,
 0.09818000625,-0.20000,
 0.09820000625,-0.20000,
 0.09822000625,-0.20000,
 0.09824000000,0.00,
 0.09826000625,0.00,
 0.09828000625,-0.20000,
 0.09830000000,0.00,
 0.09832000625,0.00,
 0.09834000625,0.00,
 0.09836000000,0.00,
 0.09838000625,0.20000,
 0.09840000625,0.00,
 0.09842000000,0.00,
 0.09844000625,0.00,
 0.09846000625,0.00,
 0.09848000625,0.00,
 0.09850000625,0.00,
 0.09852000625,0.00,
 0.09854000625,0.00,
 0.09856000625,0.00,
 0.09858000000,-0.20000,
 0.09860000625,0.00,
 0.09862000625,-0.20000,
 0.09864000000,0.00,
 0.09866000625,0.00,
 0.09868000625,0.00,
 0.09870000000,0.00,
 0.09872000625,0.00,
 0.09874000625,0.00,
 0.09876000000,0.00,
 0.09878000625,0.00,
 0.09880000625,0.00,
 0.09882000625,0.00,
 0.09884000625,0.00,
 0.09886000000,0.00,
 0.09888000625,0.00,
 0.09890000625,0.00,
 0.09892000000,0.00,
 0.09894000625,0.00,
 0.09896000625,0.00,
 0.09898000000,-0.20000,
 0.09900000625,0.00,
 0.09902000625,0.00,
 0.09904000625,0.00,
 0.09906000625,0.00,
 0.09908000625,0.00,
 0.09910000625,0.00,
 0.09912000625,-0.20000,
 0.09914000625,0.00,
 0.09916000625,0.00,
 0.09918000625,0.00,
 0.09920001250,0.00,
 0.09922000625,0.00,
 0.09924000625,0.00,
 0.09926001250,-0.20000,
 0.09928000625,0.00,
 0.09930000625,0.00,
 0.09932000625,0.00,
 0.09934000625,0.00,
 0.09936000625,0.00,
 0.09938000625,0.00,
 0.09940000625,0.00,
 0.09942000625,0.00,
 0.09944000625,0.00,
 0.09946000625,0.00,
 0.09948001250,0.00,
 0.09950000625,0.00,
 0.09952000625,0.00,
 0.09954001250,0.00,
 0.09956000625,0.00,
 0.09958000625,0.00,
 0.09960001250,0.00,
 0.09962000625,0.00,
 0.09964000625,0.00,
 0.09966000625,0.00,
 0.09968000625,0.00,
 0.09970000625,0.00,
 0.09972000625,0.00,
 0.09974000625,0.00,
 0.09976000625,0.00,
 0.09978000625,0.00,
 0.09980000625,0.00,
 0.09982001250,0.00,
 0.09984000625,0.00,
 0.09986000625,0.00,
 0.09988001250,0.00,
 0.09990000625,0.00,
 0.09992000625,0.00,
 0.09994001250,0.00,
 0.09996000625,0.00,
 0.09998000625,0.00,
 0.10000000000,0.00,
 0.10002000000,0.00,
 0.10004000625,0.00,
 0.10006000000,0.00,
 0.10008000000,0.00,
 0.10010000625,0.00,
 0.10012000000,0.00,
 0.10014000000,0.00,
 0.10016000000,0.00,
 0.10018000000,0.00,
 0.10020000625,-0.20000,
 0.10022000000,0.00,
 0.10024000000,0.00,
 0.10026000625,0.00,
 0.10028000000,0.00,
 0.10030000000,0.00,
 0.10032000625,0.00,
 0.10034000000,0.00,
 0.10036000000,0.00,
 0.10038000625,0.00,
 0.10040000000,0.00,
 0.10042000000,0.00,
 0.10044000000,-0.20000,
 0.10046000000,0.00,
 0.10048000625,-0.20000,
 0.10050000000,0.00,
 0.10052000000,0.00,
 0.10054000625,0.00,
 0.10056000000,0.00,
 0.10058000000,0.00,
 0.10060000625,0.00,
 0.10062000000,0.00,
 0.10064000000,0.00,
 0.10066000625,0.00,
 0.10068000000,0.00,
 0.10070000000,0.00,
 0.10072000625,0.00,
 0.10074000000,0.00,
 0.10076000000,0.00,
 0.10078000000,0.00,
 0.10080000000,0.00,
 0.10082000625,0.00,
 0.10084000000,0.00,
 0.10086000000,0.00,
 0.10088000625,0.00,
 0.10090000000,0.00,
 0.10092000000,0.00,
 0.10094000625,-0.20000,
 0.10096000000,0.00,
 0.10098000000,0.00,
 0.10100000625,0.00,
 0.10102000000,0.00,
 0.10104000625,0.00,
 0.10106000000,0.00,
 0.10108000000,0.00,
 0.10110000625,0.00,
 0.10112000000,0.00,
 0.10114000000,0.00,
 0.10116000625,-0.20000,
 0.10118000000,0.00,
 0.10120000625,0.00,
 0.10122000625,0.00,
 0.10124000000,-0.20000,
 0.10126000625,0.00,
 0.10128000625,0.00,
 0.10130000000,0.00,
 0.10132000625,0.00,
 0.10134000625,0.00,
 0.10136000000,0.00,
 0.10138000625,0.00,
 0.10140000000,0.00,
 0.10142000000,0.00,
 0.10144000625,0.00,
 0.10146000000,0.00,
 0.10148000625,0.00,
 0.10150000625,0.00,
 0.10152000000,0.00,
 0.10154000625,0.00,
 0.10156000625,-0.20000,
 0.10158000000,-0.20000,
 0.10160000625,0.00,
 0.10162000625,0.00,
 0.10164000000,0.00,
 0.10166000625,0.00,
 0.10168000000,0.00,
 0.10170000000,0.00,
 0.10172000625,0.00,
 0.10174000000,0.00,
 0.10176000000,0.00,
 0.10178000625,0.00,
 0.10180000000,0.00,
 0.10182000625,0.00,
 0.10184000625,0.00,
 0.10186000000,-0.20000,
 0.10188000625,0.00,
 0.10190000625,0.00,
 0.10192000000,0.00,
 0.10194000625,0.00,
 0.10196000625,0.00,
 0.10198000000,0.00,
 0.10200000625,0.00,
 0.10202000000,0.00,
 0.10204000625,0.00,
 0.10206000625,0.00,
 0.10208000000,0.00,
 0.10210000625,0.00,
 0.10212000625,0.00,
 0.10214000000,0.00,
 0.10216000625,0.00,
 0.10218000625,0.00,
 0.10220000625,0.00,
 0.10222000625,0.00,
 0.10224000625,0.00,
 0.10226000625,-0.20000,
 0.10228000625,0.00,
 0.10230000625,0.00,
 0.10232000625,0.00,
 0.10234000625,0.00,
 0.10236000000,0.00,
 0.10238000625,0.00,
 0.10240000625,0.00,
 0.10242000000,-0.20000,
 0.10244000625,0.00,
 0.10246000625,0.00,
 0.10248000625,0.00,
 0.10250000625,0.00,
 0.10252000625,0.00,
 0.10254000625,0.00,
 0.10256000625,0.00,
 0.10258000625,0.00,
 0.10260000625,0.00,
 0.10262000625,-0.20000,
 0.10264000000,0.00,
 0.10266000625,0.00,
 0.10268000625,0.00,
 0.10270000000,0.00,
 0.10272000625,0.00,
 0.10274000625,0.00,
 0.10276000000,0.00,
 0.10278000625,-0.20000,
 0.10280000625,0.00,
 0.10282000625,0.00,
 0.10284000625,0.00,
 0.10286000625,0.00,
 0.10288000625,-0.20000,
 0.10290000625,0.00,
 0.10292000625,0.00,
 0.10294000625,0.00,
 0.10296000625,0.00,
 0.10298000000,0.00,
 0.10300000625,0.00,
 0.10302000625,-0.20000,
 0.10304001250,0.00,
 0.10306000625,0.00,
 0.10308000625,0.20000,
 0.10310000625,0.00,
 0.10312000625,0.00,
 0.10314000625,-0.20000,
 0.10316000625,0.00,
 0.10318000625,-0.20000,
 0.10320001250,0.00,
 0.10322000625,0.00,
 0.10324000625,0.00,
 0.10326001250,0.00,
 0.10328000625,0.00,
 0.10330000625,0.00,
 0.10332001250,0.00,
 0.10334000625,0.00,
 0.10336000625,0.00,
 0.10338001250,-0.20000,
 0.10340000625,0.00,
 0.10342000625,0.00,
 0.10344000625,0.00,
 0.10346000625,0.00,
 0.10348001250,-0.20000,
 0.10350000625,-0.20000,
 0.10352000625,0.00,
 0.10354001250,0.00,
 0.10356000625,0.00,
 0.10358000625,0.00,
 0.10360001250,-0.20000,
 0.10362000625,0.00,
 0.10364000625,0.00,
 0.10366001250,0.00,
 0.10368000625,0.00,
 0.10370000625,0.00,
 0.10372000625,0.00,
 0.10374000625,-0.20000,
 0.10376000625,0.00,
 0.10378000625,0.00,
 0.10380000625,0.00,
 0.10382001250,0.00,
 0.10384000625,0.00,
 0.10386000625,0.00,
 0.10388001250,0.00,
 0.10390000625,0.00,
 0.10392000625,0.00,
 0.10394001250,0.00,
 0.10396000625,0.00,
 0.10398000625,0.00,
 0.10400000000,0.00,
 0.10402000000,0.00,
 0.10404000625,0.00,
 0.10406000000,0.00,
 0.10408000000,0.00,
 0.10410000625,0.00,
 0.10412000000,0.00,
 0.10414000000,0.00,
 0.10416000625,0.00,
 0.10418000000,0.00,
 0.10420000625,0.00,
 0.10422000000,0.00,
 0.10424000000,0.00,
 0.10426000625,0.00,
 0.10428000000,-0.20000,
 0.10430000000,0.00,
 0.10432000625,-0.20000,
 0.10434000000,0.00,
 0.10436000000,0.20000,
 0.10438000625,0.00,
 0.10440000000,0.00,
 0.10442000000,0.00,
 0.10444000625,0.00,
 0.10446000000,0.00,
 0.10448000625,0.00,
 0.10450000625,0.00,
 0.10452000000,0.00,
 0.10454000625,0.00,
 0.10456000000,0.00,
 0.10458000000,0.20000,
 0.10460000625,-0.20000,
 0.10462000000,0.00,
 0.10464000000,0.00,
 0.10466000625,0.00,
 0.10468000000,0.00,
 0.10470000000,-0.20000,
 0.10472000625,-0.20000,
 0.10474000000,0.00,
 0.10476000000,0.00,
 0.10478000625,0.00,
 0.10480000000,0.00,
 0.10482000625,0.00,
 0.10484000000,-0.20000,
 0.10486000000,0.00,
 0.10488000000,0.00,
 0.10490000000,0.00,
 0.10492000000,0.00,
 0.10494000000,0.00,
 0.10496000000,0.00,
 0.10498000000,0.00,
 0.10500000000,0.00,
 0.10502000000,0.00,
 0.10504001250,0.00,
 0.10506000000,0.00,
 0.10508000000,0.00,
 0.10510000000,0.00,
 0.10512000000,0.00,
 0.10514000000,0.00,
 0.10516000000,0.00,
 0.10518000000,0.00,
 0.10520001250,0.00,
 0.10522000000,0.00,
 0.10524000000,0.00,
 0.10526001250,0.00,
 0.10528000000,0.00,
 0.10530000000,0.00,
 0.10532001250,0.00,
 0.10534000000,-0.20000,
 0.10536000000,0.00,
 0.10538000000,0.00,
 0.10540000000,0.00,
 0.10542000000,0.00,
 0.10544000000,0.00,
 0.10546000000,-0.20000,
 0.10548001250,0.00,
 0.10550000000,0.00,
 0.10552000000,0.00,
 0.10554001250,0.00,
 0.10556000000,0.00,
 0.10558000000,0.00,
 0.10560001250,0.00,
 0.10562000000,0.00,
 0.10564000000,0.00,
 0.10566001250,0.00,
 0.10568000000,0.20000,
 0.10570000000,0.00,
 0.10572000000,0.00,
 0.10574000000,0.00,
 0.10576000000,0.00,
 0.10578000000,-0.20000,
 0.10580000000,0.00,
